temporada,fase,rodada,grupo,perna,data,mandante,pais_mandante,nome_curto_mandante,visitante,pais_visitante,nome_curto_visitante,gols_mandante,gols_visitante,resultado,gols_intervalo_mandante,gols_intervalo_visitante,penaltis_mandante,penaltis_visitante,vencedor_penaltis,prorrogacao,observacao,fonte
2013,Group,,A,1,2013-03-14,Nacional,URU,Nacional,Boca Juniors,ARG,Boca Juniors,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2013,Group,,A,1,2013-04-03,Boca Juniors,ARG,Boca Juniors,Barcelona,ECU,Barcelona SC,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,A,1,2013-04-04,Nacional,URU,Nacional,Deportivo Toluca,MEX,Toluca,4.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2013,Group,,A,1,2013-04-17,Barcelona,ECU,Barcelona SC,Nacional,URU,Nacional,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,A,1,2013-04-17,Deportivo Toluca,MEX,Toluca,Boca Juniors,ARG,Boca Juniors,3.0,2.0,mandante,1.0,1.0,,,,False,,openfootball
2013,Group,,F,1,2013-02-14,Palmeiras,BRA,Palmeiras,Sporting Cristal,PER,Sporting Cristal,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,F,1,2013-02-21,Tigre,ARG,Tigre,Libertad,PAR,Libertad,0.0,2.0,visitante,0.0,0.0,,,,False,,openfootball
2013,Group,,F,1,2013-02-28,Sporting Cristal,PER,Sporting Cristal,Tigre,ARG,Tigre,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,F,1,2013-02-28,Libertad,PAR,Libertad,Palmeiras,BRA,Palmeiras,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,F,1,2013-03-06,Libertad,PAR,Libertad,Sporting Cristal,PER,Sporting Cristal,2.0,2.0,empate,0.0,1.0,,,,False,,openfootball
2013,Group,,F,1,2013-03-06,Tigre,ARG,Tigre,Palmeiras,BRA,Palmeiras,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,F,1,2013-03-12,Sporting Cristal,PER,Sporting Cristal,Libertad,PAR,Libertad,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2013,Group,,F,1,2013-04-02,Palmeiras,BRA,Palmeiras,Tigre,ARG,Tigre,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,F,1,2013-04-09,Tigre,ARG,Tigre,Sporting Cristal,PER,Sporting Cristal,3.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,F,1,2013-04-11,Palmeiras,BRA,Palmeiras,Libertad,PAR,Libertad,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,F,1,2013-04-18,Sporting Cristal,PER,Sporting Cristal,Palmeiras,BRA,Palmeiras,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,F,1,2013-04-18,Libertad,PAR,Libertad,Tigre,ARG,Tigre,3.0,5.0,visitante,2.0,3.0,,,,False,,openfootball
2013,Group,,D,1,2013-02-13,Atlético Mineiro,BRA,Atlético Mineiro,São Paulo FC,BRA,São Paulo,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,D,1,2013-02-14,The Strongest,BOL,The Strongest,Arsenal de Sarandí,ARG,Arsenal de Sarandí,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,D,1,2013-02-26,Arsenal de Sarandí,ARG,Arsenal de Sarandí,Atlético Mineiro,BRA,Atlético Mineiro,2.0,5.0,visitante,2.0,3.0,,,,False,,openfootball
2013,Group,,D,1,2013-02-28,São Paulo FC,BRA,São Paulo,The Strongest,BOL,The Strongest,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2013,Group,,D,1,2013-03-07,São Paulo FC,BRA,São Paulo,Arsenal de Sarandí,ARG,Arsenal de Sarandí,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2013,Group,,D,1,2013-03-07,Atlético Mineiro,BRA,Atlético Mineiro,The Strongest,BOL,The Strongest,2.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,D,1,2013-03-13,The Strongest,BOL,The Strongest,Atlético Mineiro,BRA,Atlético Mineiro,1.0,2.0,visitante,1.0,1.0,,,,False,,openfootball
2013,Group,,D,1,2013-03-14,Arsenal de Sarandí,ARG,Arsenal de Sarandí,São Paulo FC,BRA,São Paulo,2.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,D,1,2013-04-03,Atlético Mineiro,BRA,Atlético Mineiro,Arsenal de Sarandí,ARG,Arsenal de Sarandí,5.0,2.0,mandante,2.0,1.0,,,,False,,openfootball
2013,Group,,D,1,2013-04-04,The Strongest,BOL,The Strongest,São Paulo FC,BRA,São Paulo,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2013,Group,,D,1,2013-04-17,Arsenal de Sarandí,ARG,Arsenal de Sarandí,The Strongest,BOL,The Strongest,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,D,1,2013-04-17,São Paulo FC,BRA,São Paulo,Atlético Mineiro,BRA,Atlético Mineiro,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,B,1,2013-02-12,Emelec,ECU,Emelec,Vélez Sarsfield,ARG,Vélez Sarsfield,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,B,1,2013-02-13,Deportes Iquique,CHI,Iquique,Peñarol,URU,Peñarol,1.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2013,Group,,B,1,2013-02-19,Peñarol,URU,Peñarol,Emelec,ECU,Emelec,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,B,1,2013-02-20,Vélez Sarsfield,ARG,Vélez Sarsfield,Deportes Iquique,CHI,Iquique,3.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2013,Group,,B,1,2013-02-26,Peñarol,URU,Peñarol,Vélez Sarsfield,ARG,Vélez Sarsfield,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2013,Group,,B,1,2013-02-27,Deportes Iquique,CHI,Iquique,Emelec,ECU,Emelec,2.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2013,Group,,B,1,2013-03-05,Emelec,ECU,Emelec,Deportes Iquique,CHI,Iquique,2.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,B,1,2013-03-12,Vélez Sarsfield,ARG,Vélez Sarsfield,Peñarol,URU,Peñarol,3.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2013,Group,,B,1,2013-04-02,Deportes Iquique,CHI,Iquique,Vélez Sarsfield,ARG,Vélez Sarsfield,1.0,3.0,visitante,1.0,2.0,,,,False,,openfootball
2013,Group,,B,1,2013-04-02,Emelec,ECU,Emelec,Peñarol,URU,Peñarol,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,B,1,2013-04-09,Peñarol,URU,Peñarol,Deportes Iquique,CHI,Iquique,3.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,B,1,2013-04-09,Vélez Sarsfield,ARG,Vélez Sarsfield,Emelec,ECU,Emelec,0.0,0.0,empate,,,,,,False,,openfootball
2013,Group,,H,1,2013-02-19,Millonarios,COL,Millonarios,Club Tijuana,MEX,Tijuana,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2013,Group,,H,1,2013-02-20,Club San José,BOL,San José,Corinthians SP,BRA,Corinthians,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2013,Group,,H,1,2013-02-27,Club Tijuana,MEX,Tijuana,Club San José,BOL,San José,4.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,H,1,2013-02-27,Corinthians SP,BRA,Corinthians,Millonarios,COL,Millonarios,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,H,1,2013-03-05,Millonarios,COL,Millonarios,Club San José,BOL,San José,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2013,Group,,H,1,2013-03-06,Club Tijuana,MEX,Tijuana,Corinthians SP,BRA,Corinthians,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,H,1,2013-03-13,Corinthians SP,BRA,Corinthians,Club Tijuana,MEX,Tijuana,3.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2013,Group,,H,1,2013-03-14,Club San José,BOL,San José,Millonarios,COL,Millonarios,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,H,1,2013-04-03,Club San José,BOL,San José,Club Tijuana,MEX,Tijuana,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2013,Group,,H,1,2013-04-03,Millonarios,COL,Millonarios,Corinthians SP,BRA,Corinthians,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2013,Group,,H,1,2013-04-10,Corinthians SP,BRA,Corinthians,Club San José,BOL,San José,3.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,H,1,2013-04-10,Club Tijuana,MEX,Tijuana,Millonarios,COL,Millonarios,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,G,1,2013-02-14,Real Garcilaso,PER,Real Garcilaso,Santa Fe,COL,Santa Fe,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2013,Group,,G,1,2013-02-15,Deportes Tolima,COL,Tolima,Cerro Porteño,PAR,Cerro Porteño,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,G,1,2013-02-21,Cerro Porteño,PAR,Cerro Porteño,Real Garcilaso,PER,Real Garcilaso,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2013,Group,,G,1,2013-02-21,Santa Fe,COL,Santa Fe,Deportes Tolima,COL,Tolima,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2013,Group,,G,1,2013-02-26,Deportes Tolima,COL,Tolima,Real Garcilaso,PER,Real Garcilaso,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2013,Group,,G,1,2013-03-07,Cerro Porteño,PAR,Cerro Porteño,Santa Fe,COL,Santa Fe,1.0,2.0,visitante,1.0,0.0,,,,False,,openfootball
2013,Group,,G,1,2013-04-02,Real Garcilaso,PER,Real Garcilaso,Deportes Tolima,COL,Tolima,0.0,3.0,visitante,0.0,0.0,,,,False,,openfootball
2013,Group,,G,1,2013-04-02,Santa Fe,COL,Santa Fe,Cerro Porteño,PAR,Cerro Porteño,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,G,1,2013-04-09,Deportes Tolima,COL,Tolima,Santa Fe,COL,Santa Fe,1.0,2.0,visitante,0.0,0.0,,,,False,,openfootball
2013,Group,,G,1,2013-04-10,Real Garcilaso,PER,Real Garcilaso,Cerro Porteño,PAR,Cerro Porteño,5.0,1.0,mandante,2.0,1.0,,,,False,,openfootball
2013,Group,,G,1,2013-04-16,Santa Fe,COL,Santa Fe,Real Garcilaso,PER,Real Garcilaso,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,G,1,2013-04-16,Cerro Porteño,PAR,Cerro Porteño,Deportes Tolima,COL,Tolima,0.0,0.0,empate,,,,,,False,,openfootball
2013,Group,,C,1,2013-02-12,Universidad de Chile,CHI,Universidad de Chile,Deportivo Lara,VEN,Deportivo Lara,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,C,1,2013-02-14,Newell's Old Boys,ARG,Newell's Old Boys,Club Olimpia,PAR,Olimpia,3.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,C,1,2013-02-19,Club Olimpia,PAR,Olimpia,Universidad de Chile,CHI,Universidad de Chile,3.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2013,Group,,C,1,2013-02-21,Deportivo Lara,VEN,Deportivo Lara,Newell's Old Boys,ARG,Newell's Old Boys,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,C,1,2013-03-05,Club Olimpia,PAR,Olimpia,Deportivo Lara,VEN,Deportivo Lara,2.0,2.0,empate,1.0,0.0,,,,False,,openfootball
2013,Group,,C,1,2013-03-05,Newell's Old Boys,ARG,Newell's Old Boys,Universidad de Chile,CHI,Universidad de Chile,1.0,2.0,visitante,1.0,2.0,,,,False,,openfootball
2013,Group,,C,1,2013-03-12,Universidad de Chile,CHI,Universidad de Chile,Newell's Old Boys,ARG,Newell's Old Boys,0.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2013,Group,,C,1,2013-03-13,Deportivo Lara,VEN,Deportivo Lara,Club Olimpia,PAR,Olimpia,1.0,5.0,visitante,0.0,3.0,,,,False,,openfootball
2013,Group,,C,1,2013-04-04,Newell's Old Boys,ARG,Newell's Old Boys,Deportivo Lara,VEN,Deportivo Lara,3.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2013,Group,,C,1,2013-04-04,Universidad de Chile,CHI,Universidad de Chile,Club Olimpia,PAR,Olimpia,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2013,Group,,C,1,2013-04-11,Deportivo Lara,VEN,Deportivo Lara,Universidad de Chile,CHI,Universidad de Chile,2.0,3.0,visitante,1.0,1.0,,,,False,,openfootball
2013,Group,,C,1,2013-04-11,Club Olimpia,PAR,Olimpia,Newell's Old Boys,ARG,Newell's Old Boys,4.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Group,,E,1,2013-02-13,Caracas FC,VEN,Caracas,Fluminense RJ,BRA,Fluminense,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2013,Group,,E,1,2013-02-14,Grêmio Porto Alegre,BRA,Grêmio,Huachipato,CHI,Huachipato,1.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2013,Group,,E,1,2013-02-20,Huachipato,CHI,Huachipato,Caracas FC,VEN,Caracas,1.0,3.0,visitante,0.0,2.0,,,,False,,openfootball
2013,Group,,E,1,2013-02-20,Fluminense RJ,BRA,Fluminense,Grêmio Porto Alegre,BRA,Grêmio,0.0,3.0,visitante,0.0,1.0,,,,False,,openfootball
2013,Group,,E,1,2013-02-27,Huachipato,CHI,Huachipato,Fluminense RJ,BRA,Fluminense,1.0,2.0,visitante,1.0,0.0,,,,False,,openfootball
2013,Group,,E,1,2013-03-05,Grêmio Porto Alegre,BRA,Grêmio,Caracas FC,VEN,Caracas,4.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2013,Group,,E,1,2013-03-06,Fluminense RJ,BRA,Fluminense,Huachipato,CHI,Huachipato,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2013,Group,,E,1,2013-03-12,Caracas FC,VEN,Caracas,Grêmio Porto Alegre,BRA,Grêmio,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2013,Group,,E,1,2013-04-03,Caracas FC,VEN,Caracas,Huachipato,CHI,Huachipato,0.0,4.0,visitante,0.0,2.0,,,,False,,openfootball
2013,Group,,E,1,2013-04-10,Grêmio Porto Alegre,BRA,Grêmio,Fluminense RJ,BRA,Fluminense,0.0,0.0,empate,,,,,,False,,openfootball
2013,Group,,E,1,2013-04-18,Fluminense RJ,BRA,Fluminense,Caracas FC,VEN,Caracas,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Group,,E,1,2013-04-18,Huachipato,CHI,Huachipato,Grêmio Porto Alegre,BRA,Grêmio,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,1,2013-04-24,Newell's Old Boys,ARG,Newell's Old Boys,Vélez Sarsfield,ARG,Vélez Sarsfield,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,1,2013-04-25,Real Garcilaso,PER,Real Garcilaso,Nacional,URU,Nacional,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,1,2013-04-30,Tigre,ARG,Tigre,Club Olimpia,PAR,Olimpia,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,1,2013-04-30,Club Tijuana,MEX,Tijuana,Palmeiras,BRA,Palmeiras,0.0,0.0,empate,,,,,,False,,openfootball
2013,Playoffs,Round of 16,,1,2013-05-01,Grêmio Porto Alegre,BRA,Grêmio,Santa Fe,COL,Santa Fe,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,1,2013-05-01,Boca Juniors,ARG,Boca Juniors,Corinthians SP,BRA,Corinthians,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,1,2013-05-02,São Paulo FC,BRA,São Paulo,Atlético Mineiro,BRA,Atlético Mineiro,1.0,2.0,visitante,1.0,1.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,1,2013-05-02,Emelec,ECU,Emelec,Fluminense RJ,BRA,Fluminense,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,2,2013-05-08,Atlético Mineiro,BRA,Atlético Mineiro,São Paulo FC,BRA,São Paulo,4.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,2,2013-05-08,Fluminense RJ,BRA,Fluminense,Emelec,ECU,Emelec,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,2,2013-05-09,Nacional,URU,Nacional,Real Garcilaso,PER,Real Garcilaso,1.0,0.0,mandante,0.0,0.0,1.0,4.0,Real Garcilaso,True,,openfootball
2013,Playoffs,Round of 16,,2,2013-05-14,Palmeiras,BRA,Palmeiras,Club Tijuana,MEX,Tijuana,1.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,2,2013-05-15,Vélez Sarsfield,ARG,Vélez Sarsfield,Newell's Old Boys,ARG,Newell's Old Boys,1.0,2.0,visitante,0.0,2.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,2,2013-05-15,Corinthians SP,BRA,Corinthians,Boca Juniors,ARG,Boca Juniors,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,2,2013-05-16,Club Olimpia,PAR,Olimpia,Tigre,ARG,Tigre,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Playoffs,Round of 16,,2,2013-05-16,Santa Fe,COL,Santa Fe,Grêmio Porto Alegre,BRA,Grêmio,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Finals,Quarterfinals,,1,2013-05-22,Real Garcilaso,PER,Real Garcilaso,Santa Fe,COL,Santa Fe,1.0,3.0,visitante,0.0,2.0,,,,False,,openfootball
2013,Finals,Quarterfinals,,1,2013-05-22,Fluminense RJ,BRA,Fluminense,Club Olimpia,PAR,Olimpia,0.0,0.0,empate,,,,,,False,,openfootball
2013,Finals,Quarterfinals,,1,2013-05-23,Club Tijuana,MEX,Tijuana,Atlético Mineiro,BRA,Atlético Mineiro,2.0,2.0,empate,1.0,0.0,,,,False,,openfootball
2013,Finals,Quarterfinals,,1,2013-05-23,Boca Juniors,ARG,Boca Juniors,Newell's Old Boys,ARG,Newell's Old Boys,0.0,0.0,empate,,,,,,False,,openfootball
2013,Finals,Quarterfinals,,2,2013-05-28,Santa Fe,COL,Santa Fe,Real Garcilaso,PER,Real Garcilaso,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Finals,Quarterfinals,,2,2013-05-29,Newell's Old Boys,ARG,Newell's Old Boys,Boca Juniors,ARG,Boca Juniors,0.0,0.0,empate,,,10.0,9.0,Newell's Old Boys,True,,openfootball
2013,Finals,Quarterfinals,,2,2013-05-29,Club Olimpia,PAR,Olimpia,Fluminense RJ,BRA,Fluminense,2.0,1.0,mandante,2.0,1.0,,,,False,,openfootball
2013,Finals,Quarterfinals,,2,2013-05-30,Atlético Mineiro,BRA,Atlético Mineiro,Club Tijuana,MEX,Tijuana,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2013,Finals,Semifinals,,1,2013-07-02,Club Olimpia,PAR,Olimpia,Santa Fe,COL,Santa Fe,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Finals,Semifinals,,1,2013-07-03,Newell's Old Boys,ARG,Newell's Old Boys,Atlético Mineiro,BRA,Atlético Mineiro,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Finals,Semifinals,,2,2013-07-09,Santa Fe,COL,Santa Fe,Club Olimpia,PAR,Olimpia,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2013,Finals,Semifinals,,2,2013-07-10,Atlético Mineiro,BRA,Atlético Mineiro,Newell's Old Boys,ARG,Newell's Old Boys,2.0,0.0,mandante,1.0,0.0,3.0,2.0,Atlético Mineiro,True,,openfootball
2013,Finals,Final,,1,2013-07-17,Club Olimpia,PAR,Olimpia,Atlético Mineiro,BRA,Atlético Mineiro,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2013,Finals,Final,,2,2013-07-24,Atlético Mineiro,BRA,Atlético Mineiro,Club Olimpia,PAR,Olimpia,2.0,0.0,mandante,0.0,0.0,4.0,3.0,Atlético Mineiro,True,,openfootball
2014,Qualifying,Round 1,,1,2014-01-28,Oriente Petrolero,BOL,Oriente Petrolero,Nacional,URU,Nacional,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2014,Qualifying,Round 1,,1,2014-01-28,Monarcas Morelia,MEX,Morelia,Santa Fe,COL,Santa Fe,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2014,Qualifying,Round 1,,1,2014-01-29,Sporting Cristal,PER,Sporting Cristal,Athletico Paranaense,BRA,Athletico-PR,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2014,Qualifying,Round 1,,1,2014-01-29,Deportivo Quito,ECU,Deportivo Quito,Botafogo RJ,BRA,Botafogo,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2014,Qualifying,Round 1,,1,2014-01-30,Universidad de Chile,CHI,Universidad de Chile,Guaraní,PAR,Guaraní,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2014,Qualifying,Round 1,,1,2014-01-30,Caracas FC,VEN,Caracas,Lanús,ARG,Lanús,0.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2014,Qualifying,Round 1,,2,2014-02-04,Nacional,URU,Nacional,Oriente Petrolero,BOL,Oriente Petrolero,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2014,Qualifying,Round 1,,2,2014-02-04,Santa Fe,COL,Santa Fe,Monarcas Morelia,MEX,Morelia,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2014,Qualifying,Round 1,,2,2014-02-05,Athletico Paranaense,BRA,Athletico-PR,Sporting Cristal,PER,Sporting Cristal,2.0,1.0,mandante,0.0,0.0,5.0,4.0,Athletico Paranaense,True,,openfootball
2014,Qualifying,Round 1,,2,2014-02-05,Botafogo RJ,BRA,Botafogo,Deportivo Quito,ECU,Deportivo Quito,4.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2014,Qualifying,Round 1,,2,2014-02-06,Guaraní,PAR,Guaraní,Universidad de Chile,CHI,Universidad de Chile,2.0,3.0,visitante,1.0,0.0,,,,False,,openfootball
2014,Qualifying,Round 1,,2,2014-02-06,Lanús,ARG,Lanús,Caracas FC,VEN,Caracas,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2014,Group,,D,1,2014-02-12,Universitario de Deportes,PER,Universitario,Vélez Sarsfield,ARG,Vélez Sarsfield,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2014,Group,,D,1,2014-02-13,Athletico Paranaense,BRA,Athletico-PR,The Strongest,BOL,The Strongest,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2014,Group,,D,1,2014-02-20,The Strongest,BOL,The Strongest,Universitario de Deportes,PER,Universitario,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2014,Group,,D,1,2014-02-25,Vélez Sarsfield,ARG,Vélez Sarsfield,Athletico Paranaense,BRA,Athletico-PR,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2014,Group,,D,1,2014-03-11,The Strongest,BOL,The Strongest,Vélez Sarsfield,ARG,Vélez Sarsfield,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2014,Group,,D,1,2014-03-13,Universitario de Deportes,PER,Universitario,Athletico Paranaense,BRA,Athletico-PR,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2014,Group,,D,1,2014-03-18,Vélez Sarsfield,ARG,Vélez Sarsfield,The Strongest,BOL,The Strongest,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2014,Group,,D,1,2014-03-20,Athletico Paranaense,BRA,Athletico-PR,Universitario de Deportes,PER,Universitario,3.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2014,Group,,D,1,2014-03-26,Athletico Paranaense,BRA,Athletico-PR,Vélez Sarsfield,ARG,Vélez Sarsfield,1.0,3.0,visitante,0.0,1.0,,,,False,,openfootball
2014,Group,,D,1,2014-03-27,Universitario de Deportes,PER,Universitario,The Strongest,BOL,The Strongest,3.0,3.0,empate,2.0,1.0,,,,False,,openfootball
2014,Group,,D,1,2014-04-08,Vélez Sarsfield,ARG,Vélez Sarsfield,Universitario de Deportes,PER,Universitario,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2014,Group,,D,1,2014-04-08,The Strongest,BOL,The Strongest,Athletico Paranaense,BRA,Athletico-PR,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2014,Group,,A,1,2014-02-11,Botafogo RJ,BRA,Botafogo,San Lorenzo,ARG,San Lorenzo,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2014,Group,,A,1,2014-02-18,Club Social y Deportivo Independiente José Terán,ECU,Independiente del Valle,Unión Española,CHI,Unión Española,2.0,2.0,empate,1.0,0.0,,,,False,,openfootball
2014,Group,,A,1,2014-02-26,Unión Española,CHI,Unión Española,Botafogo RJ,BRA,Botafogo,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2014,Group,,A,1,2014-02-27,San Lorenzo,ARG,San Lorenzo,Club Social y Deportivo Independiente José Terán,ECU,Independiente del Valle,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2014,Group,,A,1,2014-03-12,San Lorenzo,ARG,San Lorenzo,Unión Española,CHI,Unión Española,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2014,Group,,A,1,2014-03-12,Club Social y Deportivo Independiente José Terán,ECU,Independiente del Valle,Botafogo RJ,BRA,Botafogo,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2014,Group,,A,1,2014-03-18,Botafogo RJ,BRA,Botafogo,Club Social y Deportivo Independiente José Terán,ECU,Independiente del Valle,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2014,Group,,A,1,2014-03-20,Unión Española,CHI,Unión Española,San Lorenzo,ARG,San Lorenzo,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2014,Group,,A,1,2014-03-27,Club Social y Deportivo Independiente José Terán,ECU,Independiente del Valle,San Lorenzo,ARG,San Lorenzo,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2014,Group,,A,1,2014-04-02,Botafogo RJ,BRA,Botafogo,Unión Española,CHI,Unión Española,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2014,Group,,A,1,2014-04-09,Unión Española,CHI,Unión Española,Club Social y Deportivo Independiente José Terán,ECU,Independiente del Valle,4.0,5.0,visitante,1.0,1.0,,,,False,,openfootball
2014,Group,,A,1,2014-04-09,San Lorenzo,ARG,San Lorenzo,Botafogo RJ,BRA,Botafogo,3.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
